small_area,precinct,weight
5994303,UMLAZI,1.0
5994384,UMLAZI,1.0
5994611,UMLAZI,1.0
5994760,UMLAZI,1.0
5993810,UMLAZI,1.0
5994465,UMLAZI,1.0
5992810,UMLAZI,0.999999941119
5994711,UMLAZI,0.994841931264
5994727,UMLAZI,0.363430185237
5991034,UMLAZI,0.0768016555768
5992714,UMLAZI,0.000564595970048
5992839,UMLAZI,0.00457470336461
5990338,UMLAZI,0.0136169607886
5993140,UMLAZI,0.00507260572661
5992207,UMLAZI,0.194404758826
5990239,UMLAZI,0.0110961369992
5992766,UMLAZI,0.0895103294653
5990058,UMLAZI,0.17033552019
5992528,UMLAZI,0.0523699965195
5990071,UMLAZI,0.0189735685416
5994775,UMLAZI,0.133459852432
5992495,UMLAZI,0.280334021952
5994173,UMLAZI,1.0
5992699,UMLAZI,1.0
5993885,UMLAZI,1.0
5990104,UMLAZI,0.99837404855
5990268,UMLAZI,0.708117819891
5990652,UMLAZI,1.0
5990860,UMLAZI,1.0
5990864,UMLAZI,1.0
5990971,UMLAZI,1.0
5991097,UMLAZI,1.0
5991203,UMLAZI,1.0
5991288,UMLAZI,0.960049223685
5991434,UMLAZI,1.0
5992381,UMLAZI,1.0
5993192,UMLAZI,1.0
5993306,UMLAZI,1.0
5993380,UMLAZI,1.0
5993758,UMLAZI,1.0
5993780,UMLAZI,1.0
5993782,UMLAZI,1.0
5993901,UMLAZI,1.0
5994154,UMLAZI,1.0
5994170,UMLAZI,0.882414639458
5994222,UMLAZI,1.0
5994463,UMLAZI,1.0
5994497,UMLAZI,1.0
5994639,UMLAZI,1.0
5994684,UMLAZI,1.0
5994731,UMLAZI,1.0
5994782,UMLAZI,1.0
5994786,UMLAZI,1.0
5994791,UMLAZI,0.983476217579
5993938,UMLAZI,1.0
5990347,UMLAZI,1.0
5993450,UMLAZI,1.0
5994524,UMLAZI,1.0
5993087,UMLAZI,1.0
5993773,UMLAZI,1.0
5994259,UMLAZI,1.0
5992951,UMLAZI,1.0
5994226,UMLAZI,1.0
5994190,UMLAZI,1.0
5994225,UMLAZI,1.0
5992348,UMLAZI,1.0
5993883,UMLAZI,1.0
5992581,UMLAZI,1.0
5993806,UMLAZI,1.0
5992367,UMLAZI,0.999683061633
5994649,UMLAZI,1.0
5993062,UMLAZI,1.0
5994007,UMLAZI,1.0
5994011,UMLAZI,1.0
5994396,UMLAZI,1.0
5993605,UMLAZI,1.0
5993908,UMLAZI,1.0
5993921,UMLAZI,1.0
5992376,UMLAZI,1.0
5994617,UMLAZI,1.0
5994280,UMLAZI,1.0
5994372,UMLAZI,1.0
5994178,UMLAZI,1.0
5991924,UMLAZI,1.0
5993878,UMLAZI,1.0
5994191,UMLAZI,1.0
5994215,UMLAZI,1.0
5993786,UMLAZI,1.0
5994749,UMLAZI,1.0
5994335,UMLAZI,1.0
5992181,UMLAZI,1.0
5994163,UMLAZI,1.0
5993935,UMLAZI,1.0
5993823,UMLAZI,1.0
5994378,UMLAZI,1.0
5992517,UMLAZI,1.0
5993759,UMLAZI,1.0
5992849,UMLAZI,1.0
5993621,UMLAZI,1.0
5993097,UMLAZI,1.0
5993637,UMLAZI,1.0
5993334,UMLAZI,1.0
5990049,UMLAZI,0.0411957828806
5991144,UMLAZI,0.966401243942
5992266,UMLAZI,1.0
5991685,UMLAZI,0.0784297388771
5990665,UMLAZI,1.0
5990265,UMLAZI,1.0
5992092,UMLAZI,0.0301742745734
5993964,UMLAZI,1.0
5993981,UMLAZI,1.0
5994136,UMLAZI,1.0
5994336,UMLAZI,1.0
5994364,UMLAZI,1.0
5994391,UMLAZI,0.0659706245678
5994394,UMLAZI,1.0
5994517,UMLAZI,1.0
5994583,UMLAZI,0.405928163417
5992712,UMLAZI,0.00119065338869
5992862,UMLAZI,0.0170420324437
5994005,UMLAZI,0.434093694785
5994063,UMLAZI,0.0197030491494
5994368,UMLAZI,0.194455626033
5994243,UMLAZI,1.0
5990224,UMLAZI,1.0
5993929,UMLAZI,1.0
5993933,UMLAZI,1.0
5994341,UMLAZI,1.0
5994393,UMLAZI,1.0
5990960,UMLAZI,1.0
5990986,UMLAZI,1.0
5991343,UMLAZI,1.0
5991352,UMLAZI,1.0
5991792,UMLAZI,1.0
5992305,UMLAZI,1.0
5992578,UMLAZI,1.0
5994156,UMLAZI,1.0
5990451,UMLAZI,0.0670700135846
5994785,UMLAZI,0.075503355045
5991075,UMLAZI,1.0
5991491,UMLAZI,1.0
5991516,UMLAZI,1.0
5992275,UMLAZI,1.0
5992309,UMLAZI,1.0
5992731,UMLAZI,1.0
5993602,UMLAZI,1.0
5993726,UMLAZI,1.0
5990106,UMLAZI,0.000401872184853
5994789,UMLAZI,0.00182364321144
5990014,UMLAZI,0.145440734598
5993183,UMLAZI,1.0
5993313,UMLAZI,1.0
5993528,UMLAZI,1.0
5994265,UMLAZI,1.0
2990533,IKAMVELIHLE,1.0
2991686,IKAMVELIHLE,1.0
2991052,IKAMVELIHLE,1.0
2991388,IKAMVELIHLE,0.998845953931
2990319,IKAMVELIHLE,1.0
2991449,IKAMVELIHLE,1.0
2991267,IKAMVELIHLE,0.977351339938
2991061,IKAMVELIHLE,1.0
2990924,IKAMVELIHLE,1.0
2991274,IKAMVELIHLE,1.0
2990799,IKAMVELIHLE,1.0
2990958,IKAMVELIHLE,1.0
2991492,IKAMVELIHLE,0.557530190564
2991144,IKAMVELIHLE,1.0
2991635,IKAMVELIHLE,0.998689231648
2990634,IKAMVELIHLE,1.0
2991497,IKAMVELIHLE,1.77541372721e-07
2990528,IKAMVELIHLE,1.0
2990758,IKAMVELIHLE,1.0
2990909,IKAMVELIHLE,1.0
2990445,IKAMVELIHLE,1.0
2991002,IKAMVELIHLE,0.00024693640197
2990854,IKAMVELIHLE,1.0
2991073,IKAMVELIHLE,1.0
2990713,IKAMVELIHLE,1.0
2990476,IKAMVELIHLE,1.0
2990674,IKAMVELIHLE,1.0
2991220,IKAMVELIHLE,0.998852826167
2991001,IKAMVELIHLE,0.00226706786977
2991504,IKAMVELIHLE,1.0
2991068,IKAMVELIHLE,1.0
2991415,IKAMVELIHLE,0.0011422241068
2991119,IKAMVELIHLE,1.0
2990254,IKAMVELIHLE,0.996665582053
2991446,IKAMVELIHLE,0.999960754363
2991506,IKAMVELIHLE,0.999855645755
2991342,IKAMVELIHLE,1.0
2990749,IKAMVELIHLE,1.0
2990727,IKAMVELIHLE,1.0
2991291,IKAMVELIHLE,1.0
2991216,IKAMVELIHLE,1.0
2990202,IKAMVELIHLE,1.0
2991154,IKAMVELIHLE,1.0
2990526,IKAMVELIHLE,1.0
2990500,IKAMVELIHLE,1.0
2990347,IKAMVELIHLE,1.0
2990997,IKAMVELIHLE,1.0
2990094,IKAMVELIHLE,1.0
2990845,IKAMVELIHLE,1.0
2990703,IKAMVELIHLE,1.0
2990900,IKAMVELIHLE,1.0
2990984,IKAMVELIHLE,1.0
2990729,IKAMVELIHLE,1.0
2990846,IKAMVELIHLE,1.0
2990613,IKAMVELIHLE,0.947232088292
2990891,IKAMVELIHLE,1.0
2990388,IKAMVELIHLE,1.0
2990723,IKAMVELIHLE,0.00873501921499
2991055,IKAMVELIHLE,0.00519755899193
2990516,IKAMVELIHLE,1.0
2990861,IKAMVELIHLE,1.0
2990618,IKAMVELIHLE,1.0
2990947,IKAMVELIHLE,0.997645991769
2991048,IKAMVELIHLE,1.0
2990477,IKAMVELIHLE,0.0332955445855
2990589,IKAMVELIHLE,0.966668506514
2990735,IKAMVELIHLE,1.0
2990597,IKAMVELIHLE,1.0
2990288,IKAMVELIHLE,0.958270005186
2991079,IKAMVELIHLE,0.992047516762
2990871,IKAMVELIHLE,0.939146621284
2990660,IKAMVELIHLE,0.906625293055
2991135,IKAMVELIHLE,1.0
2991290,IKAMVELIHLE,1.0
2991524,IKAMVELIHLE,1.0
2990744,IKAMVELIHLE,2.68530983372e-06
2990752,IKAMVELIHLE,0.00163904536299
2991103,IKAMVELIHLE,0.00116877502702
2990580,IKAMVELIHLE,0.936275454107
2990443,IKAMVELIHLE,0.998062468282
2990011,IKAMVELIHLE,9.01548769164e-05
2990561,IKAMVELIHLE,0.0498175661777
2990557,IKAMVELIHLE,0.995881713595
2991240,IKAMVELIHLE,0.0701263412569
2990717,IKAMVELIHLE,0.999574465239
8760006,MBUZINI,0.00018177095332
8760087,MBUZINI,1.0
8760079,MBUZINI,1.0
8760154,MBUZINI,1.0
8760236,MBUZINI,1.0
8760179,MBUZINI,1.0
8760041,MBUZINI,1.0
8760183,MBUZINI,0.955118508854
8760150,MBUZINI,1.0
8760002,MBUZINI,0.0335118865551
8760173,MBUZINI,1.0
8760127,MBUZINI,1.0
8760073,MBUZINI,1.0
8760064,MBUZINI,0.999046237107
8760115,MBUZINI,1.0
8760330,MBUZINI,1.0
8760310,MBUZINI,1.0
8760467,MBUZINI,1.0
8760147,MBUZINI,0.999706840858
8760180,MBUZINI,1.0
8760186,MBUZINI,1.0
8760206,MBUZINI,1.0
8760219,MBUZINI,1.0
8760234,MBUZINI,1.0
8760249,MBUZINI,1.0
8760301,MBUZINI,1.0
8760325,MBUZINI,1.0
8760340,MBUZINI,1.0
8760457,MBUZINI,1.0
8760506,MBUZINI,1.0
8760511,MBUZINI,1.0
8760520,MBUZINI,1.0
8760530,MBUZINI,1.0
8760031,MBUZINI,1.0
8760088,MBUZINI,1.0
8760402,MBUZINI,1.0
8760029,MBUZINI,1.0
8760304,MBUZINI,1.0
8760314,MBUZINI,1.0
8760525,MBUZINI,1.0
1780003,OUDTSHOORN,1.0
1780024,OUDTSHOORN,1.0
1780013,OUDTSHOORN,1.0
1780107,OUDTSHOORN,0.990924433681
1780017,OUDTSHOORN,1.0
1780015,OUDTSHOORN,1.0
1780019,OUDTSHOORN,0.999687796968
1780026,OUDTSHOORN,1.0
1780023,OUDTSHOORN,1.0
1780006,OUDTSHOORN,1.0
1780012,OUDTSHOORN,1.0
1780110,OUDTSHOORN,1.0
1780092,OUDTSHOORN,0.999722865566
1820009,OUDTSHOORN,0.000125329017804
1820017,OUDTSHOORN,2.78478787946e-05
1780111,OUDTSHOORN,0.0585097853736
1780044,OUDTSHOORN,0.000165463687113
1770132,OUDTSHOORN,1.88504235985e-05
1820015,OUDTSHOORN,9.03423809981e-05
1780039,OUDTSHOORN,1.0
1780032,OUDTSHOORN,1.0
1780097,OUDTSHOORN,1.0
1780066,OUDTSHOORN,1.0
1780063,OUDTSHOORN,1.0
1780108,OUDTSHOORN,1.0
1780103,OUDTSHOORN,1.0
1780102,OUDTSHOORN,1.0
1780074,OUDTSHOORN,1.0
1780040,OUDTSHOORN,1.0
1780083,OUDTSHOORN,1.0
1780105,OUDTSHOORN,1.0
1780058,OUDTSHOORN,1.0
1780098,OUDTSHOORN,1.0
1780038,OUDTSHOORN,1.0
1780056,OUDTSHOORN,1.0
1780071,OUDTSHOORN,1.0
1780069,OUDTSHOORN,1.0
1780042,OUDTSHOORN,1.0
1780048,OUDTSHOORN,1.0
1780075,OUDTSHOORN,1.0
1780049,OUDTSHOORN,1.0
1780094,OUDTSHOORN,1.0
1780095,OUDTSHOORN,1.0
1780064,OUDTSHOORN,1.0
1780076,OUDTSHOORN,1.0
1780046,OUDTSHOORN,1.0
1780057,OUDTSHOORN,1.0
1780079,OUDTSHOORN,1.0
1780085,OUDTSHOORN,1.0
1780080,OUDTSHOORN,1.0
1780112,OUDTSHOORN,1.0
1780041,OUDTSHOORN,1.0
1780061,OUDTSHOORN,1.0
1780001,OUDTSHOORN,1.0
1780045,OUDTSHOORN,1.0
1780052,OUDTSHOORN,1.0
1780065,OUDTSHOORN,1.0
1780109,OUDTSHOORN,0.801859577248
1780022,OUDTSHOORN,1.0
1780067,OUDTSHOORN,0.491267117466
1780027,OUDTSHOORN,1.0
1780004,OUDTSHOORN,1.0
1780077,OUDTSHOORN,1.0
1780084,OUDTSHOORN,1.0
1780036,OUDTSHOORN,1.0
1780089,OUDTSHOORN,1.0
1780002,OUDTSHOORN,1.0
1780055,OUDTSHOORN,1.0
1780018,OUDTSHOORN,1.0
1780081,OUDTSHOORN,1.0
1780054,OUDTSHOORN,1.0
1780113,OUDTSHOORN,1.0
1780011,OUDTSHOORN,1.0
1780100,OUDTSHOORN,1.0
1780060,OUDTSHOORN,1.0
1780073,OUDTSHOORN,1.0
1780028,OUDTSHOORN,1.0
1780088,OUDTSHOORN,1.0
1780070,OUDTSHOORN,1.0
1780047,OUDTSHOORN,1.0
1780059,OUDTSHOORN,1.0
1780035,OUDTSHOORN,1.0
1780021,OUDTSHOORN,1.0
1780025,OUDTSHOORN,1.0
1780050,OUDTSHOORN,1.0
1780008,OUDTSHOORN,1.0
1780007,OUDTSHOORN,1.0
1780029,OUDTSHOORN,1.0
1780034,OUDTSHOORN,1.0
1780020,OUDTSHOORN,1.0
1780053,OUDTSHOORN,1.0
1780010,OUDTSHOORN,1.0
1780016,OUDTSHOORN,1.0
1780104,OUDTSHOORN,0.999999541318
1780033,OUDTSHOORN,0.992774662358
1780014,OUDTSHOORN,1.0
1780009,OUDTSHOORN,1.0
1780043,OUDTSHOORN,1.0
1760056,OUDTSHOORN,3.57477377221e-05
1780005,OUDTSHOORN,0.996913264757
1740003,OUDTSHOORN,4.536247203e-06
1750045,OUDTSHOORN,2.69165191553e-05
1740039,OUDTSHOORN,0.00290574169661
1760030,OUDTSHOORN,0.000834482087879
1740008,OUDTSHOORN,4.8833618893e-05
2670003,UNIONDALE,3.01864041826e-05
2690070,UNIONDALE,0.000194120330096
2690069,UNIONDALE,3.56543731337e-05
2670041,UNIONDALE,3.24454086544e-05
2670010,UNIONDALE,6.21905052666e-05
2670020,UNIONDALE,7.16901590181e-05
1790093,UNIONDALE,0.114596792238
1800041,UNIONDALE,0.136937122626
1790012,UNIONDALE,0.0387733379094
1770143,UNIONDALE,1.0
1770159,UNIONDALE,1.0
1770106,UNIONDALE,1.0
1770035,UNIONDALE,1.0
1770064,UNIONDALE,1.0
1770163,UNIONDALE,3.15799768778e-06
1770017,UNIONDALE,0.999771879418
1770290,UNIONDALE,1.0
1770302,UNIONDALE,1.0
1770203,UNIONDALE,1.0
1770200,UNIONDALE,1.0
1770210,UNIONDALE,1.0
1770171,UNIONDALE,1.0
1770301,UNIONDALE,1.0
1770093,UNIONDALE,1.0
1770274,UNIONDALE,0.999774897556
1770005,UNIONDALE,1.0
1770164,UNIONDALE,0.764890781492
1770284,UNIONDALE,0.665692059717
1770018,UNIONDALE,1.0
1770267,UNIONDALE,0.999812282511
1770034,UNIONDALE,0.999888109552
1770013,UNIONDALE,0.99994424206
1770001,UNIONDALE,1.0
1770012,UNIONDALE,0.999999166738
1780106,UNIONDALE,3.89677256912e-05
1820005,UNIONDALE,1.18637969199e-09
1780005,LADISMITH,0.00277672553362
1810008,LADISMITH,0.000263176921957
1810006,LADISMITH,0.000219453172231
1740009,LADISMITH,1.0
1740012,LADISMITH,1.0
1740020,LADISMITH,1.0
1740029,LADISMITH,1.0
1740028,LADISMITH,1.0
1740014,LADISMITH,1.0
1740034,LADISMITH,1.0
1740037,LADISMITH,1.0
1740025,LADISMITH,1.0
1740022,LADISMITH,1.0
1740031,LADISMITH,1.0
1810005,LADISMITH,0.000242567955417
1810015,LADISMITH,2.90108075879e-05
1810007,LADISMITH,0.000161458751592
1740004,LADISMITH,1.0
1750015,LADISMITH,2.23365603946e-05
1740003,LADISMITH,0.904904834241
1740036,LADISMITH,1.0
1750007,LADISMITH,0.980502251365
1750014,LADISMITH,1.57238176228e-05
1740010,LADISMITH,0.54530426759
1740017,LADISMITH,1.0
1740027,LADISMITH,1.0
1740032,LADISMITH,1.0
1740026,LADISMITH,1.0
1740011,LADISMITH,1.0
1740001,LADISMITH,1.0
1740016,LADISMITH,1.0
1740019,LADISMITH,1.0
1740015,LADISMITH,1.0
1740023,LADISMITH,1.0
1740024,LADISMITH,1.0
1750045,LADISMITH,0.207472454896
1750042,LADISMITH,0.000176027201767
1740039,LADISMITH,3.14844921051e-08
1760030,LADISMITH,0.000140314700651
1700062,LADISMITH,4.91234588784e-05
1740007,LADISMITH,0.99927326155
1740005,LADISMITH,0.999927161318
1740038,LADISMITH,1.0
1740002,LADISMITH,0.999354349733
1750029,LADISMITH,1.15018683861e-05
6740075,TSHIDILAMOLOMO,5.7280615272e-08
6740121,TSHIDILAMOLOMO,0.00020463066613
6740173,TSHIDILAMOLOMO,1.5809604439e-05
6650080,TSHIDILAMOLOMO,1.0
6650141,TSHIDILAMOLOMO,0.999999866008
6650059,TSHIDILAMOLOMO,1.0
6650014,TSHIDILAMOLOMO,1.0
6650006,TSHIDILAMOLOMO,0.999999081618
6650128,TSHIDILAMOLOMO,1.0
6650115,TSHIDILAMOLOMO,1.0
6650122,TSHIDILAMOLOMO,1.0
6650033,TSHIDILAMOLOMO,0.999993940725
6650044,TSHIDILAMOLOMO,1.0
6650026,TSHIDILAMOLOMO,1.0
6650012,TSHIDILAMOLOMO,0.999987279361
6650124,TSHIDILAMOLOMO,1.0
6650023,TSHIDILAMOLOMO,0.99998408376
6650107,TSHIDILAMOLOMO,0.99998343088
6650152,TSHIDILAMOLOMO,1.0
6650015,TSHIDILAMOLOMO,0.0876423684539
6650036,TSHIDILAMOLOMO,0.999493397001
6650071,TSHIDILAMOLOMO,0.97454274678
6650008,TSHIDILAMOLOMO,0.03965694175
6650062,TSHIDILAMOLOMO,1.0
6650103,TSHIDILAMOLOMO,1.0
6650068,TSHIDILAMOLOMO,1.0
6650162,TSHIDILAMOLOMO,1.0
6650084,TSHIDILAMOLOMO,1.0
6700099,HUHUDI,0.00640766070046
6700065,HUHUDI,0.0150080584172
6700098,HUHUDI,0.205599937342
6700080,HUHUDI,1.0
6700082,HUHUDI,1.0
6700073,HUHUDI,1.0
6700083,HUHUDI,1.0
6700070,HUHUDI,1.0
6700033,HUHUDI,1.0
6700037,HUHUDI,1.0
6700045,HUHUDI,1.0
6700074,HUHUDI,1.0
6700060,HUHUDI,1.0
6700079,HUHUDI,1.0
6700062,HUHUDI,1.0
6700035,HUHUDI,1.0
6700068,HUHUDI,1.0
6700059,HUHUDI,1.0
6700054,HUHUDI,1.0
6700024,HUHUDI,1.0
6700044,HUHUDI,1.0
6700053,HUHUDI,1.0
6700056,HUHUDI,1.0
6700067,HUHUDI,1.0
6700036,HUHUDI,1.0
6700018,HUHUDI,1.0
6700055,HUHUDI,1.0
6700049,HUHUDI,1.0
6700076,HUHUDI,1.0
6700081,HUHUDI,1.0
6700077,HUHUDI,1.0
6700025,HUHUDI,1.0
6700046,HUHUDI,1.0
6700050,HUHUDI,0.970644656154
6700066,HUHUDI,1.0
6700061,HUHUDI,1.0
6700078,HUHUDI,1.0
6700032,HUHUDI,1.0
6700017,HUHUDI,1.0
6700039,HUHUDI,0.904315511299
6700034,HUHUDI,0.876281280547
6700016,HUHUDI,0.0645373402721
6700086,HUHUDI,1.0
6700091,HUHUDI,0.999299053098
6700093,HUHUDI,0.986911830451
6700094,HUHUDI,1.0
6700095,HUHUDI,1.0
6700097,HUHUDI,1.0
6700047,HUHUDI,0.000288381104467
6700057,HUHUDI,0.915961567245
6700008,HUHUDI,0.499803110494
6700013,HUHUDI,0.610596827264
6700058,HUHUDI,0.00131696036269
6700075,HUHUDI,0.0165051166153
6700003,HUHUDI,0.0168186760548
6700011,HUHUDI,0.926501016614
6710005,HUHUDI,0.000176640888131
6720191,HUHUDI,2.0364466656e-05
6660195,OTTOSDAL,1.0
6660020,OTTOSDAL,1.0
6660044,OTTOSDAL,0.912378951026
6660186,OTTOSDAL,0.999660707946
6660035,OTTOSDAL,0.268890559121
6660125,OTTOSDAL,0.000392554265529
6660104,OTTOSDAL,0.000159485655174
6660010,OTTOSDAL,3.11519822867e-05
6770026,OTTOSDAL,1.63886894754e-05
6770659,OTTOSDAL,6.47337521164e-05
6680254,OTTOSDAL,9.52102379945e-08
6660026,OTTOSDAL,0.0200423637596
6660203,OTTOSDAL,1.59106544505e-08
6660173,OTTOSDAL,1.0
6660024,OTTOSDAL,1.0
6660061,OTTOSDAL,1.0
6660023,OTTOSDAL,1.0
6660178,OTTOSDAL,1.0
6660167,OTTOSDAL,1.0
6660183,OTTOSDAL,1.0
6660190,OTTOSDAL,1.0
6660130,OTTOSDAL,1.0
6660159,OTTOSDAL,1.0
6660113,OTTOSDAL,1.0
6660082,OTTOSDAL,1.0
6660143,OTTOSDAL,1.0
6660148,OTTOSDAL,1.0
6660161,OTTOSDAL,1.0
6660076,OTTOSDAL,1.0
6660191,OTTOSDAL,1.0
6660196,OTTOSDAL,1.0
6660018,OTTOSDAL,0.973286815276
6660193,OTTOSDAL,1.0
6660032,OTTOSDAL,1.0
6660185,OTTOSDAL,1.0
6660110,OTTOSDAL,1.0
6660118,OTTOSDAL,1.0
6660068,OTTOSDAL,1.0
6660134,OTTOSDAL,1.0
6660034,OTTOSDAL,1.0
6660037,OTTOSDAL,1.0
6660081,OTTOSDAL,1.0
6660080,OTTOSDAL,0.992847618588
6660004,OTTOSDAL,1.0
6660066,OTTOSDAL,1.0
6660133,OTTOSDAL,0.999173896173
6660205,OTTOSDAL,0.225373571507
6660013,OTTOSDAL,0.889476958596
6660005,OTTOSDAL,1.0
6660029,OTTOSDAL,0.989988796952
6770670,OTTOSDAL,0.907124643397
6770676,OTTOSDAL,0.352353585885
6660152,OTTOSDAL,0.965046979797
6660179,OTTOSDAL,0.999361584372
6770668,OTTOSDAL,4.48679964403e-05
6780014,OTTOSDAL,0.000138551370853
6770335,OTTOSDAL,0.000470003057806
6780122,OTTOSDAL,0.0366088605955
6660078,OTTOSDAL,0.000612873905265
6660098,OTTOSDAL,0.250297195427
6660169,OTTOSDAL,0.999461120987
6780055,OTTOSDAL,0.000129000986871
6660030,OTTOSDAL,1.0
6660119,OTTOSDAL,1.0
6780129,OTTOSDAL,0.000584492201025
6660103,OTTOSDAL,0.999999994034
6660189,OTTOSDAL,1.0
6660011,OTTOSDAL,1.0
6780088,OTTOSDAL,0.000491322142808
6660007,OTTOSDAL,0.999886469402
6780030,OTTOSDAL,0.000372109389909
2930017,SULENKAMA,0.999892889864
2930186,SULENKAMA,0.981965303863
2930300,SULENKAMA,1.0
2930234,SULENKAMA,1.0
2930232,SULENKAMA,1.0
2930297,SULENKAMA,1.0
2930439,SULENKAMA,1.0
2930469,SULENKAMA,1.0
2930326,SULENKAMA,1.0
2930139,SULENKAMA,1.0
2930312,SULENKAMA,1.0
2930314,SULENKAMA,1.0
2930313,SULENKAMA,1.0
2930047,SULENKAMA,1.0
2960057,SULENKAMA,0.00194629385933
2930392,SULENKAMA,1.0
2930267,SULENKAMA,1.0
2960160,SULENKAMA,0.00527221443838
2930447,SULENKAMA,1.0
2930465,SULENKAMA,1.0
2930214,SULENKAMA,1.0
2930086,SULENKAMA,1.0
2930446,SULENKAMA,0.999985091847
2930481,SULENKAMA,1.0
2930466,SULENKAMA,1.0
2930200,SULENKAMA,1.0
2930319,SULENKAMA,1.0
2930043,SULENKAMA,1.0
2930325,SULENKAMA,1.0
2960275,SULENKAMA,0.00290622622479
2930255,SULENKAMA,1.0
2930085,SULENKAMA,1.0
2930266,SULENKAMA,1.0
2930233,SULENKAMA,1.0
2930348,SULENKAMA,1.0
2930304,SULENKAMA,1.0
2960089,SULENKAMA,0.00698145113508
2930062,SULENKAMA,0.999545068974
2930005,SULENKAMA,1.0
2930014,SULENKAMA,1.0
2930145,SULENKAMA,1.0
2930127,SULENKAMA,1.0
2930179,SULENKAMA,1.0
2930352,SULENKAMA,1.0
2930271,SULENKAMA,1.0
2960015,SULENKAMA,0.00288661037486
2930012,SULENKAMA,0.993232880296
2860068,SULENKAMA,0.00115032297157
2930105,SULENKAMA,0.722970817231
2860166,SULENKAMA,0.00914497818672
2930029,SULENKAMA,1.0
2930081,SULENKAMA,1.0
2930195,SULENKAMA,1.0
2930137,SULENKAMA,1.0
2930161,SULENKAMA,0.991068463661
2930068,SULENKAMA,0.999804450751
2930132,SULENKAMA,1.0
2930052,SULENKAMA,1.0
2930426,SULENKAMA,1.0
2930111,SULENKAMA,1.0
2930124,SULENKAMA,1.0
2930184,SULENKAMA,1.0
2930077,SULENKAMA,1.0
2930083,SULENKAMA,1.0
2930129,SULENKAMA,1.0
2860119,SULENKAMA,0.0991949903468
2930378,SULENKAMA,1.0
2930070,SULENKAMA,1.0
2930305,SULENKAMA,1.0
2930032,SULENKAMA,1.0
2930334,SULENKAMA,1.0
2930143,SULENKAMA,1.0
2930044,SULENKAMA,1.0
2930108,SULENKAMA,1.0
2860069,SULENKAMA,0.159396637298
2930259,SULENKAMA,1.0
2930389,SULENKAMA,1.0
2930187,SULENKAMA,1.0
2930059,SULENKAMA,1.0
2930036,SULENKAMA,1.0
2930064,SULENKAMA,1.0
2930286,SULENKAMA,1.0
2930087,SULENKAMA,1.0
2930196,SULENKAMA,1.0
2930069,SULENKAMA,1.0
2930443,SULENKAMA,1.0
2930061,SULENKAMA,1.0
2930158,SULENKAMA,1.0
2930038,SULENKAMA,1.0
2860022,SULENKAMA,0.0230657324582
2930031,SULENKAMA,1.0
2930148,SULENKAMA,1.0
2930049,SULENKAMA,1.0
2930016,SULENKAMA,1.0
2930125,SULENKAMA,1.0
2930217,SULENKAMA,1.0
2860061,SULENKAMA,0.530010012838
2930181,SULENKAMA,1.0
2930073,SULENKAMA,1.0
2860197,SULENKAMA,0.010437440903
2930128,SULENKAMA,0.449599637508
2860187,SULENKAMA,4.10602281017e-08
2860336,SULENKAMA,0.00461402815132
2930403,SULENKAMA,0.00115278602826
2930015,SULENKAMA,1.11297681149e-06
2930009,SULENKAMA,0.52210370466
2930130,SULENKAMA,0.0024893192069
2930222,SULENKAMA,0.0156335298543
2930225,SULENKAMA,0.00124384796791
2930279,SULENKAMA,0.987781769328
2930194,SULENKAMA,0.00217620419652
2930361,SULENKAMA,0.782680426835
2930329,SULENKAMA,1.0
2930298,SULENKAMA,0.990378807448
2930316,SULENKAMA,0.996998156996
2960002,SULENKAMA,0.00251653922108
2960353,SULENKAMA,0.0125992128543
2960044,SULENKAMA,0.030543046963
2930055,SULENKAMA,1.0
2930315,SULENKAMA,1.0
2960176,SULENKAMA,0.000381027126139
2930190,SULENKAMA,1.0
2960395,SULENKAMA,0.00739709941638
2920291,COFFEE BAY,0.00645000040939
2920008,COFFEE BAY,0.0103677093582
2920523,COFFEE BAY,0.00491933097833
2940622,COFFEE BAY,0.00303774695273
2940855,COFFEE BAY,0.998157345418
2940239,COFFEE BAY,0.985562670479
2940730,COFFEE BAY,0.959849952729
2940211,COFFEE BAY,1.0
2940193,COFFEE BAY,1.0
2940407,COFFEE BAY,1.0
2940500,COFFEE BAY,0.997200365897
2940118,COFFEE BAY,1.0
2940522,COFFEE BAY,1.0
2940570,COFFEE BAY,1.0
2940576,COFFEE BAY,0.991157452504
2940795,COFFEE BAY,1.0
2940673,COFFEE BAY,0.978768751784
2940868,COFFEE BAY,1.0
2940558,COFFEE BAY,1.0
2940792,COFFEE BAY,1.0
2940262,COFFEE BAY,1.0
2940615,COFFEE BAY,0.950162879193
2940481,COFFEE BAY,0.991103206426
2940133,COFFEE BAY,1.0
2940591,COFFEE BAY,1.0
2940028,COFFEE BAY,1.0
2940244,COFFEE BAY,0.995087733875
2940860,COFFEE BAY,0.000373963495534
2940520,COFFEE BAY,0.692664450762
2940737,COFFEE BAY,0.0103367556522
2940106,COFFEE BAY,0.996390381256
2940761,COFFEE BAY,0.283082681677
2940105,COFFEE BAY,0.976357950283
2940247,COFFEE BAY,1.0
2940854,COFFEE BAY,1.0
2940798,COFFEE BAY,0.99848546928
2940306,COFFEE BAY,0.514078276998
2940484,COFFEE BAY,0.102702414841
2940758,COFFEE BAY,0.472453738556
